date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:17:14	62379/62379	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Jun%202022%2020:17:14%20GMT	https://blackburger.pe/	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/index.html	(from )
15:17:14	62379/62379	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Jun%202022%2020:17:14%20GMT	https://blackburger.pe/robots.txt		(from )
15:17:14	59344/59344	---M-Z	200	added ('OK')	text/css	etag:%22e7d0-5d6986c9a179a-gzip%22	https://blackburger.pe/themes/template5/js/vendor/fontawesome/css/all.min.css	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/fontawesome/css/all.min.css	(from https://blackburger.pe/)
15:17:15	161409/161409	---M-Z	200	added ('OK')	text/css	etag:%2227681-5d6986c9a07fa-gzip%22	https://blackburger.pe/themes/template5/js/vendor/bootstrap/css/bootstrap.min.css	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/bootstrap/css/bootstrap.min.css	(from https://blackburger.pe/)
15:17:15	26053/26053	---M-Z	200	added ('OK')	text/css	etag:%2265c5-5d6986c9a07fa-gzip%22	https://blackburger.pe/themes/template5/js/vendor/aos/aos.min.css	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/aos/aos.min.css	(from https://blackburger.pe/)
15:17:15	54876/54876	---M-Z	200	added ('OK')	text/css	etag:%22d65c-5de960b238318-gzip%22	https://blackburger.pe/themes/template5/css/main.css?t=1656620234	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/css/main23b4.css	(from https://blackburger.pe/)
15:17:15	70364/70364	---M--	200	added ('OK')	application/x-font-opentype	etag:%22112dc-5d3e939958769%22	https://blackburger.pe/fonts/custom/pack/BebasNeue-Regular.otf	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/fonts/custom/pack/BebasNeue-Regular.otf	(from https://blackburger.pe/)
15:17:15	101772/101772	---M--	200	added ('OK')	application/x-font-opentype	etag:%2218d8c-5d3e939958769%22	https://blackburger.pe/fonts/custom/pack/BebasNeue-Bold.otf	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/fonts/custom/pack/BebasNeue-Bold.otf	(from https://blackburger.pe/)
15:17:16	188748/188748	---M--	200	added ('OK')	application/x-font-opentype	etag:%222e14c-5d3e93995d589%22	https://blackburger.pe/fonts/custom/pack/Vipera-nora.otf	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/fonts/custom/pack/Vipera-nora.otf	(from https://blackburger.pe/)
15:17:16	398/398	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:17:16%20GMT	https://blackburger.pe/pideonline/1536/delivery-zones	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/1536/delivery-zones	(from https://blackburger.pe/)
15:17:16	43341/43341	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Jun%202022%2020:17:16%20GMT	https://blackburger.pe/pideonline/1536	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/1536.html	(from https://blackburger.pe/)
15:17:16	68669/68669	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Jun%202022%2020:17:16%20GMT	https://blackburger.pe/?lang=en	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/index9ed2.html	(from https://blackburger.pe/)
15:17:17	398/398	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:17:17%20GMT	https://blackburger.pe/pideonline/1536/ordersupdate	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/1536/ordersupdate.9.delayed	(from https://blackburger.pe/)
15:17:17	398/398	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:17:17%20GMT	https://blackburger.pe/pideonline/1536/reviews	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/1536/reviews	(from https://blackburger.pe/)
15:17:17	8606/8606	---M-Z	200	added ('OK')	application/javascript	etag:%22219e-5d6986c9a65bb-gzip%22	https://blackburger.pe/themes/template5/js/vendor/modernizr-3.11.2.min.js	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/modernizr-3.11.2.min.js	(from https://blackburger.pe/)
15:17:17	13840/13840	---M-Z	200	added ('OK')	application/javascript	etag:%223610-5d6986c9a65bb-gzip%22	https://blackburger.pe/themes/template5/js/vendor/intersection-observer.min.js	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/intersection-observer.min.js	(from https://blackburger.pe/)
15:17:18	19012/19012	---M-Z	200	added ('OK')	application/javascript	etag:%224a44-5c6f6ca6c28b8-gzip%22	https://blackburger.pe/js/popper.min.js	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/js/popper.min.js	(from https://blackburger.pe/)
15:17:18	34392/34392	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Jun%202022%2020:17:18%20GMT	https://blackburger.pe/?page=libro-reclamaciones	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/indexccb6.html	(from https://blackburger.pe/)
15:17:18	89476/89476	---M-Z	200	added ('OK')	application/javascript	etag:%2215d84-5d6986c9a65bb-gzip%22	https://blackburger.pe/themes/template5/js/vendor/jquery-3.5.1.min.js	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/jquery-3.5.1.min.js	(from https://blackburger.pe/)
15:17:18	63467/63467	---M-Z	200	added ('OK')	application/javascript	etag:%22f7eb-5d6986c9a179a-gzip%22	https://blackburger.pe/themes/template5/js/vendor/bootstrap/js/bootstrap.min.js	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/bootstrap/js/bootstrap.min.js	(from https://blackburger.pe/)
15:17:19	14239/14239	---M-Z	200	added ('OK')	application/javascript	etag:%22379f-5d6986c9a07fa-gzip%22	https://blackburger.pe/themes/template5/js/vendor/aos/aos.min.js	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/aos/aos.min.js	(from https://blackburger.pe/)
15:17:19	2701/2701	---M-Z	200	added ('OK')	application/javascript	etag:%22a8d-5dda83dceaca6-gzip%22	https://blackburger.pe/themes/template5/js/plugins.js	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/plugins.js	(from https://blackburger.pe/)
15:17:19	2956/2956	---M-Z	200	added ('OK')	application/javascript	etag:%22b8c-5d6986c9a07fa-gzip%22	https://blackburger.pe/themes/template5/js/main.js	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/main.js	(from https://blackburger.pe/)
15:17:19	73015/73015	---M-Z	200	added ('OK')	application/javascript	etag:%2211d37-5d6986c9a65bb-gzip%22	https://blackburger.pe/themes/template5/js/vendor/lodash.min.js	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/lodash.min.js	(from https://blackburger.pe/)
15:17:20	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-5d6986c9a273a%22	https://blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-brands-400.eot	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-brands-400.eot	(from https://blackburger.pe/themes/template5/js/vendor/fontawesome/css/all.min.css)
15:17:20	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-5d6986c9a273a%22	https://blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-brands-400.eot?	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-brands-400d41d.eot	(from https://blackburger.pe/themes/template5/js/vendor/fontawesome/css/all.min.css)
15:17:20	76764/76764	---M--	200	added ('OK')	text/html	etag:%2212bdc-5d6986c9a36da%22	https://blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-brands-400.woff2	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-brands-400.html	(from https://blackburger.pe/themes/template5/js/vendor/fontawesome/css/all.min.css)
15:17:20	90060/90060	---M--	200	added ('OK')	application/x-font-woff	etag:%2215fcc-5d6986c9a36da%22	https://blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-brands-400.woff	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-brands-400.woff	(from https://blackburger.pe/themes/template5/js/vendor/fontawesome/css/all.min.css)
15:17:20	134040/134040	---M--	200	added ('OK')	application/x-font-ttf	etag:%2220b98-5d6986c9a36da%22	https://blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-brands-400.ttf	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-brands-400.ttf	(from https://blackburger.pe/themes/template5/js/vendor/fontawesome/css/all.min.css)
15:17:21	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-5d6986c9a36da%22	https://blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-regular-400.eot	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-regular-400.eot	(from https://blackburger.pe/themes/template5/js/vendor/fontawesome/css/all.min.css)
15:17:21	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-5d6986c9a36da%22	https://blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-regular-400.eot?	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://blackburger.pe/themes/template5/js/vendor/fontawesome/css/all.min.css)
15:17:21	747545/747545	---M--	200	added ('OK')	image/svg+xml	etag:%22b6819-5d6986c9a36da%22	https://blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-brands-400.svg	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-brands-400.svg	(from https://blackburger.pe/themes/template5/js/vendor/fontawesome/css/all.min.css)
15:17:21	13276/13276	---M--	200	added ('OK')	text/html	etag:%2233dc-5d6986c9a467a%22	https://blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-regular-400.woff2	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-regular-400.html	(from https://blackburger.pe/themes/template5/js/vendor/fontawesome/css/all.min.css)
15:17:21	16276/16276	---M--	200	added ('OK')	application/x-font-woff	etag:%223f94-5d6986c9a467a%22	https://blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-regular-400.woff	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-regular-400.woff	(from https://blackburger.pe/themes/template5/js/vendor/fontawesome/css/all.min.css)
15:17:22	33736/33736	---M--	200	added ('OK')	application/x-font-ttf	etag:%2283c8-5d6986c9a36da%22	https://blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-regular-400.ttf	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-regular-400.ttf	(from https://blackburger.pe/themes/template5/js/vendor/fontawesome/css/all.min.css)
15:17:22	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%222354a-5d6986c9a36da%22	https://blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-regular-400.svg	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-regular-400.svg	(from https://blackburger.pe/themes/template5/js/vendor/fontawesome/css/all.min.css)
15:17:22	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-5d6986c9a467a%22	https://blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-solid-900.eot	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-solid-900.eot	(from https://blackburger.pe/themes/template5/js/vendor/fontawesome/css/all.min.css)
15:17:22	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-5d6986c9a467a%22	https://blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-solid-900.eot?	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-solid-900d41d.eot	(from https://blackburger.pe/themes/template5/js/vendor/fontawesome/css/all.min.css)
15:17:22	78196/78196	---M--	200	added ('OK')	text/html	etag:%2213174-5d6986c9a561a%22	https://blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-solid-900.woff2	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-solid-900.html	(from https://blackburger.pe/themes/template5/js/vendor/fontawesome/css/all.min.css)
15:17:23	101652/101652	---M--	200	added ('OK')	application/x-font-woff	etag:%2218d14-5d6986c9a561a%22	https://blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-solid-900.woff	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-solid-900.woff	(from https://blackburger.pe/themes/template5/js/vendor/fontawesome/css/all.min.css)
15:17:24	202744/202744	---M--	200	added ('OK')	application/x-font-ttf	etag:%22317f8-5d6986c9a561a%22	https://blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-solid-900.ttf	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-solid-900.ttf	(from https://blackburger.pe/themes/template5/js/vendor/fontawesome/css/all.min.css)
15:17:24	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%22e05cf-5d6986c9a561a%22	https://blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-solid-900.svg	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/fontawesome/webfonts/fa-solid-900.svg	(from https://blackburger.pe/themes/template5/js/vendor/fontawesome/css/all.min.css)
15:17:24	56424/56424	---M--	200	added ('OK')	application/x-font-ttf	etag:%22dc68-5c58ae2e17d01%22	https://blackburger.pe/fonts/PublicSans-Regular.ttf	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/fonts/PublicSans-Regular.ttf	(from https://blackburger.pe/themes/template5/css/main.css?t=1656620234)
15:17:24	25448/25448	---M--	200	added ('OK')	text/html	etag:%226368-5c58ae2e17d01%22	https://blackburger.pe/fonts/PublicSans-Regular.woff2	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/fonts/PublicSans-Regular.html	(from https://blackburger.pe/themes/template5/css/main.css?t=1656620234)
15:17:24	33788/33788	---M--	200	added ('OK')	application/x-font-woff	etag:%2283fc-5c58ae2e17d01%22	https://blackburger.pe/fonts/PublicSans-Regular.woff	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/fonts/PublicSans-Regular.woff	(from https://blackburger.pe/themes/template5/css/main.css?t=1656620234)
15:17:25	56580/56580	---M--	200	added ('OK')	application/x-font-ttf	etag:%22dd04-5c58ae2e15dc0%22	https://blackburger.pe/fonts/PublicSans-Bold.ttf	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/fonts/PublicSans-Bold.ttf	(from https://blackburger.pe/themes/template5/css/main.css?t=1656620234)
15:17:25	25516/25516	---M--	200	added ('OK')	text/html	etag:%2263ac-5c58ae2e15dc0%22	https://blackburger.pe/fonts/PublicSans-Bold.woff2	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/fonts/PublicSans-Bold.html	(from https://blackburger.pe/themes/template5/css/main.css?t=1656620234)
15:17:25	33944/33944	---M--	200	added ('OK')	application/x-font-woff	etag:%228498-5c58ae2e15dc0%22	https://blackburger.pe/fonts/PublicSans-Bold.woff	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/fonts/PublicSans-Bold.woff	(from https://blackburger.pe/themes/template5/css/main.css?t=1656620234)
15:17:25	56536/56536	---M--	200	added ('OK')	application/x-font-ttf	etag:%22dcd8-5c58ae2e17d01%22	https://blackburger.pe/fonts/PublicSans-SemiBold.ttf	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/fonts/PublicSans-SemiBold.ttf	(from https://blackburger.pe/themes/template5/css/main.css?t=1656620234)
15:17:25	25544/25544	---M--	200	added ('OK')	text/html	etag:%2263c8-5c58ae2e17d01%22	https://blackburger.pe/fonts/PublicSans-SemiBold.woff2	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/fonts/PublicSans-SemiBold.html	(from https://blackburger.pe/themes/template5/css/main.css?t=1656620234)
